120,1,tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec,ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec,habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem,porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam,tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede,5,17
121,3,proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing,maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu,in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque,donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a,lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam,5,2
122,3,duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a,molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor,nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent,lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at,7,27
123,4,non interdum in ante vestibulum ante ipsum primis in faucibus,dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices,non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit,in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula,cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec,2,21
124,3,in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl,nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend,ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa,ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi,dictumst etiam faucibus cursus urna ut tellus nulla ut erat id,5,7
125,2,lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id,feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio,tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac,pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac,vel est donec odio justo sollicitudin ut suscipit a feugiat et,10,29
126,3,tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis,metus aenean fermentum donec ut mauris eget massa tempor convallis,eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in,curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue,nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed,9,2
127,4,consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique,aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis,dictumst etiam faucibus cursus urna ut tellus nulla ut erat id,nunc rhoncus dui vel sem sed sagittis nam congue risus,3,2
128,1,turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget,libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti,arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget,curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at,rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo,1,30
129,1,nisl duis ac nibh fusce lacus purus aliquet at feugiat,leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar,sit amet diam in magna bibendum imperdiet nullam orci pede,morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu,iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo,10,14
130,2,posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac,amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu,purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur,est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc,nulla eget eros elementum pellentesque quisque porta volutpat erat quisque,10,1
131,4,convallis tortor risus dapibus augue vel accumsan tellus nisi eu,sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero,nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu,interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit,a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in,2,24
132,1,vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat,sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim,tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien,vulputate elementum nullam varius nulla facilisi cras non velit nec,congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a,2,30
133,3,ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante,vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien,est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl,ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in,3,29
134,2,quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue,pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et,ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam,sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam,8,23
135,1,lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia,ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis,vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat,sed vestibulum sit amet cursus id turpis integer aliquet massa id,fusce lacus purus aliquet at feugiat non pretium quis lectus,9,12
136,3,cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut,nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at,vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit,nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique,praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi,4,15
137,1,volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam,leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a,rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis,volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet,nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula,7,24
138,3,posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere,rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede,pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam,metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget,sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum,3,4
139,2,risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia,nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum,velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum,ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus,in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est,5,20
140,2,dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula,pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus,accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet,justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue,non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla,7,9
141,1,est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu,duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit,arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec,diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac,pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue,6,28
142,1,odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor,rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio,mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui,a nibh in quis justo maecenas rhoncus aliquam lacus morbi,tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in,9,27
143,2,posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat,lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula,integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla,in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus,pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate,9,6
144,3,nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa,lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non,vestibulum ante ipsum primis in faucibus orci luctus et ultrices,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed,3,7
145,1,eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim,vel est donec odio justo sollicitudin ut suscipit a feugiat et eros,ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis,posuere metus vitae ipsum aliquam non mauris morbi non lectus,nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum,1,14
146,1,mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae,mi in porttitor pede justo eu massa donec dapibus duis at,consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim,nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus,sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum,1,6
147,1,pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis,tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis,ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum,turpis donec posuere metus vitae ipsum aliquam non mauris morbi,aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu,6,28
148,4,posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor,id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus,diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue,luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique,accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam,6,9
149,1,sed interdum venenatis turpis enim blandit mi in porttitor pede,tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim,a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut,dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla,nam dui proin leo odio porttitor id consequat in consequat ut nulla,3,26
150,1,magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien,sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum,interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis,mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a,6,8
151,3,aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam,etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat,suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum,viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet,luctus ultricies eu nibh quisque id justo sit amet sapien,9,26
152,3,orci luctus et ultrices posuere cubilia curae donec pharetra magna,amet turpis elementum ligula vehicula consequat morbi a ipsum integer a,dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate,ornare consequat lectus in est risus auctor sed tristique in tempus sit,suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet,9,24
153,1,nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium,odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non,penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum,morbi ut odio cras mi pede malesuada in imperdiet et,cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,6,13
154,1,non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet,a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium,neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien,vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit,hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut,1,4
155,1,velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget,molestie sed justo pellentesque viverra pede ac diam cras pellentesque,viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec,erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut,massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada,5,20
156,1,rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus,proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis,enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac,justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer,cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac,7,20
157,2,vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia,eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum,consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis,odio cras mi pede malesuada in imperdiet et commodo vulputate justo,volutpat erat quisque erat eros viverra eget congue eget semper,4,30
158,1,nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla,eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla,suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce,morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id,posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet,7,16
159,4,elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus,etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut,non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum,montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida,sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla,10,2
160,4,feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio,interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit,vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a,pellentesque volutpat dui maecenas tristique est et tempus semper est quam,maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices,6,4
161,4,nisi eu orci mauris lacinia sapien quis libero nullam sit,eget vulputate ut ultrices vel augue vestibulum ante ipsum primis,faucibus orci luctus et ultrices posuere cubilia curae mauris viverra,a suscipit nulla elit ac nulla sed vel enim sit,odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis,10,10
162,4,tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis,habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur,rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non,amet lobortis sapien sapien non mi integer ac neque duis bibendum,ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at,7,6
163,3,dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus,lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula,eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam,est phasellus sit amet erat nulla tempus vivamus in felis eu,donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue,5,19
164,4,at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at,mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a,nunc vestibulum ante ipsum primis in faucibus orci luctus et,faucibus orci luctus et ultrices posuere cubilia curae mauris viverra,sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu,1,7
165,1,venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis,odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis,non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst,5,5
166,4,suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu,morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie,pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel,erat eros viverra eget congue eget semper rutrum nulla nunc,ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi,7,4
167,2,ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec,est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien,egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus,convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien,et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis,1,21
168,2,commodo placerat praesent blandit nam nulla integer pede justo lacinia eget,egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget,sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus,at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci,sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet,8,23
169,3,congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci,porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio,consequat in consequat ut nulla sed accumsan felis ut at dolor quis,malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor,quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in,1,12
170,4,venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus,convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate,pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate,duis at velit eu est congue elementum in hac habitasse platea,elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante,8,10
171,2,enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris,sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at,sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada,phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus,quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor,1,10
172,3,ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem,ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis,turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue,4,22
173,2,porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor,id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean,eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac,maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat,10,21
174,4,morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh,lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend,vel enim sit amet nunc viverra dapibus nulla suscipit ligula in,nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel,pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices,7,13
175,2,nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare,diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed,convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus,lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla,id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie,7,4
176,3,dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque,phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit,turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin,in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at,faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae,3,14
177,2,lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum,interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus,interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed,lorem ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum,10,16
178,1,primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum,rutrum nulla tellus in sagittis dui vel nisl duis ac nibh,nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget,at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue,9,7
179,4,non velit donec diam neque vestibulum eget vulputate ut ultrices,velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget,erat id mauris vulputate elementum nullam varius nulla facilisi cras non,diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere,mauris morbi non lectus aliquam sit amet diam in magna bibendum,5,24
180,4,purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis,dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed,varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse,id luctus nec molestie sed justo pellentesque viverra pede ac,6,7
181,2,orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis,curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas,orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi,pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla,enim leo rhoncus sed vestibulum sit amet cursus id turpis,6,14
182,1,dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum,nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus,nisi eu orci mauris lacinia sapien quis libero nullam sit amet,habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam,eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus,6,20
183,4,aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus,id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit,quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum,quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum,6,30
